Entrezgene	gene_name	expression
55854	ZC3H15	5726
6416	MAP2K4	2194
55248	PACC1	1384
9892	SNAP91	35
9748	SLK	7274
51167	CYB5R4	982
1308	COL17A1	217
119391	GSTO2	1861
55176	SEC61A2	1264
5588	PRKCQ	778
7089	TLE2	88
51665	ASB1	839
83641	FAM107B	4263
4199	ME1	445
23216	TBC1D1	5748
8621	CDK13	2935
10797	MTHFD2	13794
84679	SLC9A7	873
55810	FOXJ2	1434
4904	YBX1	89435
5141	PDE4A	434
5525	PPP2R5A	2050
1496	CTNNA2	143
1994	ELAVL1	12386
7075	TIE1	895
57609	DIP2B	4223
6602	SMARCD1	24044
9682	KDM4A	965
4802	NFYC	6158
84217	ZMYND12	138
6550	SLC9A3	37
25791	NGEF	146
259266	ASPM	4114
8832	CD84	115
64834	ELOVL1	1910
6688	SPI1	462
30834	POLR1H	3155
744	MPPED2	506
51208	CLDN18	16
27107	ZBTB11	2507
4287	ATXN3	2322
9950	GOLGA5	3387
2263	FGFR2	5088
55631	LRRC40	4617
51015	ISOC1	4608
2009	EML1	2637
60487	TRMT11	5405
55623	THUMPD1	6147
91283	MSANTD3	1785
26153	KIF26A	67
55102	ATG2B	3947
10565	ARFGEF1	3606
348158	ACSM2B	3
57623	ZFAT	679
9650	MTFR1	1674
10734	STAG3	206
2235	FECH	1056
4649	MYO9A	2207
8653	DDX3Y	7489
5214	PFKP	3439
3422	IDI1	4177
6672	SP100	1648
1316	KLF6	3184
8611	PLPP1	873
4756	NEO1	14038
23471	TRAM1	8862
5255	PHKA1	3400
7132	TNFRSF1A	7435
782	CACNB1	328
7813	EVI5	1247
9399	STOML1	466
5315	PKM	102047
54505	DHX29	3879
30836	DNTTIP2	6905
79091	METTL22	1366
7158	TP53BP1	3026
7216	TRO	3558
51018	RRP15	3710
387	RHOA	57187
1659	DHX8	2618
5590	PRKCZ	1289
7544	ZFY	707
55699	IARS2	5056
6857	SYT1	1254
89795	NAV3	2290
3421	IDH3G	6597
79641	ROGDI	1982
57595	PDZD4	107
492	ATP2B3	64
6093	ROCK1	3115
865	CBFB	4837
5165	PDK3	2407
8692	HYAL2	3284
9759	HDAC4	795
11186	RASSF1	1454
2261	FGFR3	791
3430	IFI35	137
63897	HEATR6	1156
80347	COASY	2394
79990	PLEKHH3	763
4205	MEF2A	2779
55593	OTUD5	5696
7030	TFE3	2044
4943	TBC1D25	1165
2182	ACSL4	2523
3632	INPP5A	1423
27238	GPKOW	2005
56850	GRIPAP1	2543
24140	FTSJ1	4236
55771	PRR11	5359
65055	REEP1	450
23250	ATP11A	3689
25885	POLR1A	6426
9741	LAPTM4A	39931
57217	TTC7A	687
51447	IP6K2	13053
286749	STON1-GTF2A1L	2
55133	SRBD1	2148
3796	KIF2A	10297
10235	RASGRP2	169
23198	PSME4	12437
57560	IFT80	1571
22933	SIRT2	1369
27248	ERLEC1	4133
5526	PPP2R5B	408
5837	PYGM	153
5307	PITX1	36
375449	MAST4	2534
221395	ADGRF5	1333
54549	SDK2	704
8756	ADAM7	3
55746	NUP133	5698
64710	NUCKS1	46232
55737	VPS35	8814
10294	DNAJA2	4198
602	BCL3	1487
8514	KCNAB2	707
10060	ABCC9	2417
51083	GAL	307
29121	CLEC2D	509
139341	FUNDC1	1374
4129	MAOB	79
6095	RORA	1074
1815	DRD4	34
7049	TGFBR3	1167
54626	HES2	19
483	ATP1B3	7687
4734	NEDD4	1096
9488	PIGB	836
5597	MAPK6	7656
10681	GNB5	1555
5873	RAB27A	743
27440	HDHD5	3243
7353	UFD1	3900
4040	LRP6	5726
2984	GUCY2C	11
6343	SCT	11
57661	PHRF1	1470
8518	ELP1	5024
